#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
7.790962e-06	0.1827290629724483	0.9831633074794145	1.927043329371877e-05	-0.002950006391380156	0	0	0.23951906558520195	0.9708916602893415	3.4666956694043955e-05	5.317779655319035e-10
8.229244e-06	0.106026507922946	0.9943633036248039	-4.693824113889159e-06	-0.002690553878609276	0	0	0.1591348221792576	0.9872568603724766	4.178060368853488e-06	5.173055019989346e-10
8.635721e-06	0.04706802656579382	0.9988916853723169	-4.206250342068519e-05	-0.0022680419416222968	0	0	0.09232515518553502	0.9957289115228204	-2.1852839559601385e-05	5.44289011637875e-10
9.020242e-06	0.006283126914096449	0.999980259320198	-5.7324436892018686e-05	-0.0017323450471923157	0	0	0.04093258615300302	0.9991619096981141	-3.9990558521049385e-05	5.56328844711788e-10
9.400181e-06	-0.017244966946216213	0.9998512928237099	-5.7911832997054237e-05	-0.001104056555710849	0	0	0.004844597816763406	0.9999882635294329	-5.1724106100472797e-05	5.166919512936627e-10
9.774936e-06	-0.022765461441647438	0.9997408319847372	-5.12622102841977e-05	-0.0004228226145709452	0	0	-0.014318679547573897	0.9998974808611121	-5.642354170101518e-05	5.173403358057128e-10
1.015182e-05	-0.010345126242390148	0.9999464860929843	-5.756146590313981e-05	0.0002857345025681581	0	0	-0.016052528392566285	0.9998711483590283	-5.4876260281736974e-05	5.401841948727424e-10
1.052930e-05	0.01951525638510938	0.9998095588865279	-2.6969432933574423e-05	0.000979409539218336	0	0	-6.306069291442488e-05	0.9999999969408164	-4.6278682089988054e-05	5.215906365565247e-10
1.090615e-05	0.06491896598899967	0.9978905388267026	-1.9366790440276618e-05	0.0016172539114412	0	0	0.032669130264942156	0.9994662210046347	-3.1598211897770026e-05	5.636796611218148e-10
1.128993e-05	0.12403586541087838	0.9922777353600062	-7.6940260186279e-07	0.002173870144417063	0	0	0.08109379285209703	0.9967064746570286	-1.1731136972010906e-05	5.766691163774586e-10
1.169161e-05	0.19511734865043479	0.9807799035222022	3.3205488589341204e-05	0.0026212618243966965	0	0	0.1443765329807453	0.9895228226562915	1.2914540320528959e-05	5.606475513999763e-10
1.211472e-05	0.2737540389140391	0.9617997303659598	6.961477993281432e-05	0.0029125255846555306	0	0	0.21937381398251157	0.975640880696982	4.063968618736753e-05	5.286900589195939e-10
1.258687e-05	0.3579102686572017	0.9337559797764742	9.91030122574982e-05	0.0029955326214994886	0	0	0.30505305558836815	0.9523353548090446	7.250469619807575e-05	5.405881755599855e-10
1.304484e-05	0.42897150637676934	0.9033180126688365	0.00012126363524143764	0.00282592204023207	0	0	0.38224231602340303	0.9240621202955402	9.83665379066048e-05	5.129726142793189e-10
1.346957e-05	0.48152737740372564	0.8764310412234835	0.00012161665531350236	0.002460315472598998	0	0	0.44326031968357227	0.8963929243939386	0.00011870341100797606	5.168527790229235e-10
1.387759e-05	0.5181501617946217	0.8552896516747885	0.0001468680582737599	0.0019446360187434985	0	0	0.48939398539967127	0.8720627896089768	0.00013429086420891484	5.331462485657978e-10
1.426822e-05	0.5397965650708806	0.8417954906753877	0.00014218390116213302	0.0013312902754750258	0	0	0.5207858538089495	0.8536873397299467	0.00014302898371638506	5.012720890459936e-10
1.465012e-05	0.5480505585823371	0.8364451933095005	0.00015436003685948907	0.0006542030915069092	0	0	0.5388567805082396	0.8423973814741822	0.00014759991905145166	5.109530668772119e-10
1.503159e-05	0.5433628186980068	0.8394979618165306	0.00013914901473160795	-5.953442101189278e-05	0	0	0.5442046508696463	0.8389524875120786	0.00014720442224920954	5.209753070303468e-10
1.541017e-05	0.5257507458739541	0.8506386618700378	0.00014193284572075747	-0.0007646309402016168	0	0	0.5367689602609457	0.8437292592791017	0.00014260687944438606	5.696848923877233e-10
1.579374e-05	0.4945846794906282	0.8691294367338278	0.00013044497659801474	-0.0014349133577906592	0	0	0.5161019148685528	0.8565271715881395	0.0001334175213069601	5.933806513930157e-10
1.617641e-05	0.4503396486991773	0.8928573169237798	0.00011146825036972742	-0.00202100481562426	0	0	0.4822787783834006	0.8760177884637669	0.00011923114542437103	5.82811592895023e-10
1.657634e-05	0.3912289527636973	0.9202933766863324	8.571283033882253e-05	-0.0025088037085414776	0	0	0.4333386247266342	0.9012311725351165	9.985493546426147e-05	5.999237094137934e-10
1.699205e-05	0.3186712997883223	0.9478652862425988	4.274877632376241e-05	-0.002848500544274906	0	0	0.3694458642006119	0.9292522519735628	7.501416793360953e-05	5.216137827903664e-10
1.743943e-05	0.23349450132952665	0.972358122133513	1.3033201310882437e-05	-0.0029978276985001434	0	0	0.28986464739788226	0.9570676487173051	4.435798494634063e-05	5.171184352571543e-10
1.791593e-05	0.14347185323788084	0.9896543977173284	-2.018018997849694e-05	-0.002898134537507536	0	0	0.20008244232857747	0.9797790649644446	1.1367951608497817e-05	5.186869737907581e-10
