#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
7.387286e-07	0.0002098705714551909	-0.9936328301206164	0.11266656496422338	-0.00014324113207681453	0.9975432040668751	-0.07005380433617428
7.492351e-07	0.0002115861352893751	-0.9935360323454261	0.11351699283638501	-0.00014323115431542506	0.9974822092015013	-0.07091700650287512
7.597412e-07	0.00021272444084499293	-0.993438541824355	0.11436703356392308	-0.00014322105619084914	0.9974204758173759	-0.07178003836700603
7.702470e-07	0.00021327188122139735	-0.9933403521233148	0.11521674947087183	-0.00014321083768376104	0.997358004303289	-0.0726428987776279
7.807523e-07	0.0002132219103743189	-0.9932414564655635	0.11606620392940899	-0.0001432004987687857	0.9972947950501121	-0.07350558658749866
7.912573e-07	0.0002125751051928953	-0.9931418478208591	0.11691546056358101	-0.00014319003941566492	0.9972308484510876	-0.074368100648978
8.017619e-07	0.00021133913388377844	-0.9930415189983249	0.1177645824569943	-0.0001431794595905554	0.9971661649021359	-0.07523043981001734
8.122661e-07	0.00020952863371923397	-0.99294046274154	0.11861363137670275	-0.00014316875925743567	0.997100744802161	-0.07609260291041642
8.227699e-07	0.00020716500303335909	-0.992838671824427	0.11946266702434538	-0.00014315793837959843	0.9970345885533424	-0.07695458877852661
8.332733e-07	0.00020427611375835019	-0.9927361391466154	0.12031174632404516	-0.00014314699692119932	0.9969676965613969	-0.07781639622855654
8.437763e-07	0.00020089595170348347	-0.9926328578271064	0.121160922754856	-0.0001431359348488357	0.9969000692357975	-0.07867802405860606
8.542790e-07	0.00019706419223012046	-0.992528821295218	0.12201024573383054	-0.0001431247521331275	0.9968317069899346	-0.07953947104952784
8.647812e-07	0.00019282571893878831	-0.9924240233779513	0.1228597600541429	-0.00014311344875027324	0.996762610241215	-0.08040073596467039
8.752831e-07	0.0001882300926022173	-0.9923184583830619	0.12370950538134014	-0.00014310202468355496	0.9966927794110866	-0.0812618175505178
8.857846e-07	0.00018333097693119265	-0.9922121211772152	0.12455951580977019	-0.00014309047992476745	0.9966222149249896	-0.08212271453819849
8.962857e-07	0.00017818552699972378	-0.9921050072586903	0.12540981948058225	-0.0001430788144755488	0.9965509172122329	-0.08298342564579096
9.067864e-07	0.00017285374542268494	-0.9919971128241039	0.1262604382624466	-0.00014306702834858997	0.9964788867058004	-0.08384394958131615
9.172867e-07	0.0001673978108214275	-0.9918884348286142	0.1271113874962231	-0.0001430551215687052	0.9964061238420967	-0.08470428504627586
9.277867e-07	0.00016188138280096983	-0.9917789710390159	0.1279626758051293	-0.00014304309417374232	0.9963326290606406	-0.08556443073956282
9.382862e-07	0.00015636888772466073	-0.9916687200790607	0.1288143049724259	-0.00014303094621531952	0.996258402803723	-0.08642438536155894
9.487853e-07	0.00015092478995978528	-0.9915576814662687	0.1296662698890728	-0.00014301867775937254	0.9961834455160444	-0.08728414761822344
